,Transport_Name,state_link,route_title,route_link,Bus Name,Bus Type,Start Time,Starting Point,Duration,Reaching Time,Destination,Rating,Starting Price,Available Seats,Single Seats
7470,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),19:30,UDAIPUR RSRTC BUS STAND,04h 29m,23:59,Jhalamand Cirle,4.1,INR 457,37 Seats available,7 Single
7471,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Ashok Travels,Non A/C Seater / Sleeper (2+1),23:15,UDAIPUR RSRTC BUS STAND,06h 15m,05:30,Bus Stand,3.5,675,40 Seats available,10 Single
7472,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:30,UDAIPUR RSRTC BUS STAND,06h 00m,04:30,Paota,"4.3
6",INR 350,34 Seats available,10 Single
7473,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Ravi Travels,Non A/C Seater / Sleeper (2+1),21:30,UDAIPUR RSRTC BUS STAND,06h 45m,04:15,Mota Chiloda,3.1,INR 400,29 Seats available,10 Single
7474,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,23:15,UDAIPUR RSRTC BUS STAND,07h 15m,06:30,"Jain travels, opp. Kalpataru ...","2.6
13",INR 350,40 Seats available,5 Single
7475,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,AC Sleeper (2+1),17:30,UDAIPUR RSRTC BUS STAND,06h 25m,23:55,"Jain travels, opp. Kalpataru ...","2.5
8",INR 1400,20 Seats available,6 Single
7476,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Lake City Travels,A/C Seater / Sleeper (2+1),22:45,UDAIPUR RSRTC BUS STAND,06h 35m,05:20,Mota Chiloda,"2.4
6",INR 450,38 Seats available,10 Single
7477,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Kamlesh Travels,A/C Seater / Sleeper (2+1),22:00,UDAIPUR RSRTC BUS STAND,05h 45m,03:45,Railway Station,3.7,INR 850,38 Seats available,6 Single
7478,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:00,UDAIPUR RSRTC BUS STAND,06h 10m,03:10,Barvi Road Choraha,3.3,INR 700,33 Seats available,10 Single
7479,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 195911,Express Non AC Seater 2+3,12:00,JODHPUR RSRTC BUS STAND,04h 30m,16:30,AJMER RSRTC BUS STAND,3.9,INR 229,42 Seats available,13 Window
7480,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 194408,Express Non AC Seater 2+3,12:35,JODHPUR RSRTC BUS STAND,04h 30m,17:05,AJMER RSRTC BUS STAND,3.9,INR 229,42 Seats available,13 Window
7481,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 157455,Super Luxury Volvo AC Seater Pushback 2+2,13:00,JODHPUR RSRTC BUS STAND,04h 00m,17:00,AJMER RSRTC BUS STAND,"4.4
51",INR 460,8 Seats available,3 Window
7482,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 190571,Express Non AC Seater 2+3,13:15,JODHPUR RSRTC BUS STAND,04h 45m,18:00,AJMER RSRTC BUS STAND,"2.1
5",INR 229,42 Seats available,13 Window
7483,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 188046,Express Non AC Seater 2+3,14:15,JODHPUR RSRTC BUS STAND,04h 45m,19:00,AJMER RSRTC BUS STAND,3.9,INR 229,42 Seats available,13 Window
7484,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 197935,Express Non AC Seater 2+3,14:30,JODHPUR RSRTC BUS STAND,04h 45m,19:15,AJMER RSRTC BUS STAND,3.9,INR 229,42 Seats available,13 Window
7485,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 167049,Express Non AC Seater 2+3,14:30,JODHPUR RSRTC BUS STAND,04h 45m,19:15,AJMER RSRTC BUS STAND,3.9,INR 229,42 Seats available,13 Window
7486,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 146140,Super Luxury Volvo AC Seater Pushback 2+2,14:46,JODHPUR RSRTC BUS STAND,04h 02m,18:48,AJMER RSRTC BUS STAND,"4.0
83",INR 460,20 Seats available,8 Window
7487,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 169078,NON AC Seater / Sleeper 2+1,15:00,JODHPUR RSRTC BUS STAND,04h 30m,19:30,AJMER RSRTC BUS STAND,"4.2
4",INR 302,34 Seats available,11 Single
7488,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 190572,Express Non AC Seater 2+3,16:15,JODHPUR RSRTC BUS STAND,04h 45m,21:00,AJMER RSRTC BUS STAND,"4.5
4",INR 229,42 Seats available,13 Window
7489,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,16:30,JODHPUR RSRTC BUS STAND,04h 00m,20:30,AJMER RSRTC BUS STAND,"3.2
14",INR 460,25 Seats available,11 Window
7490,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,17:30,JODHPUR RSRTC BUS STAND,04h 00m,21:30,AJMER RSRTC BUS STAND,"3.4
57",INR 460,37 Seats available,18 Window
7491,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 190951,Express Non AC Seater 2+3,18:00,JODHPUR RSRTC BUS STAND,04h 30m,22:30,AJMER RSRTC BUS STAND,3.9,INR 229,42 Seats available,13 Window
7492,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 193481,Express Non AC Seater 2+3,18:30,JODHPUR RSRTC BUS STAND,04h 30m,23:00,AJMER RSRTC BUS STAND,3.9,INR 229,42 Seats available,13 Window
7493,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,JODHPUR RSRTC BUS STAND,03h 45m,23:45,AJMER RSRTC BUS STAND,"3.9
42",INR 460,37 Seats available,18 Window
7494,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,JODHPUR RSRTC BUS STAND,04h 30m,01:30,AJMER RSRTC BUS STAND,"4.5
5",INR 302,37 Seats available,12 Single
7495,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,JODHPUR RSRTC BUS STAND,03h 45m,02:45,AJMER RSRTC BUS STAND,"3.7
12",INR 458,37 Seats available,18 Window
7496,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,JODHPUR RSRTC BUS STAND,03h 46m,03:45,AJMER RSRTC BUS STAND,"4.5
17",INR 302,37 Seats available,12 Single
7497,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON A/C Sleeper (2+1),11:00,JODHPUR RSRTC BUS STAND,04h 30m,15:30,Makhupura bypass indian petro...,3.8,INR 480,30 Seats available,8 Single
7498,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,A/C Seater / Sleeper (2+1),14:00,JODHPUR RSRTC BUS STAND,04h 00m,18:00,Makhupura bypass indian petro...,"4.0
11",INR 430,39 Seats available,11 Single
7499,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Seater / Sleeper (2+1),14:30,JODHPUR RSRTC BUS STAND,04h 45m,19:15,Parwat pura By pass,3.9,INR 605,33 Seats available,4 Single
7500,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,14:30,JODHPUR RSRTC BUS STAND,04h 15m,18:45,Makhupura bypass indian petro...,3.8,INR 330,35 Seats available,4 Single
7501,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Seater / Sleeper (2+1),15:30,JODHPUR RSRTC BUS STAND,04h 30m,20:00,Parwat pura By pass,3.9,INR 550,30 Seats available,4 Single
7502,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,15:30,JODHPUR RSRTC BUS STAND,05h 00m,20:30,Makhupura bypass indian petro...,3.8,INR 350,41 Seats available,13 Single
7503,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater/ Sleeper (2+1),17:00,JODHPUR RSRTC BUS STAND,05h 55m,22:55,Makhupura bypass indian petro...,3.8,INR 330,31 Seats available,6 Single
7504,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),18:00,JODHPUR RSRTC BUS STAND,05h 15m,23:15,"Jakhar Travels,Near CEAT Tyre...",4.0,INR 450,43 Seats available,11 Single
7505,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,NON A/C Seater/ Sleeper (2+1),18:30,JODHPUR RSRTC BUS STAND,05h 10m,23:40,Parwat pura By pass,3.9,INR 495,40 Seats available,11 Single
7506,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,JODHPUR RSRTC BUS STAND,04h 36m,23:36,Makhupura bypass indian petro...,3.8,INR 330,40 Seats available,26 Window
7507,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,JODHPUR RSRTC BUS STAND,04h 50m,23:50,Makhupura bypass indian petro...,3.8,INR 330,36 Seats available,5 Single
7508,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels (VR SIYOL),A/C Seater / Sleeper (2+1),19:00,JODHPUR RSRTC BUS STAND,04h 00m,23:00,Ajmer Bypass,3.3,600,38 Seats available,8 Single
7509,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),19:30,JODHPUR RSRTC BUS STAND,04h 20m,23:50,Parwat pura By pass,3.9,INR 1224,41 Seats available,13 Single
7510,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,JODHPUR RSRTC BUS STAND,04h 45m,01:15,Charnal filling centre IOCL P...,3.8,INR 500,40 Seats available,12 Single
7511,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,JODHPUR RSRTC BUS STAND,05h 00m,03:00,Makhupura bypass indian petro...,3.8,INR 400,48 Seats available,16 Single
7512,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels (VR SIYOL),A/C Seater / Sleeper (2+1),22:45,JODHPUR RSRTC BUS STAND,04h 30m,03:15,Ajmer Bypass,3.3,600,29 Seats available,5 Single
7513,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Tiger Travels,NON AC Seater / Sleeper 2+1,22:00,JODHPUR RSRTC BUS STAND,04h 45m,02:45,200 Ft Bypass,4.3,INR 400,36 Seats available,10 Single
7514,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,FlixBus,VE A/C Sleeper (2+1),22:00,JODHPUR RSRTC BUS STAND,04h 20m,02:20,Ajmer Bypass,"4.5
22",INR 218.75,29 Seats available,
7515,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Gajraj Travels,A/C Sleeper (2+1),22:00,JODHPUR RSRTC BUS STAND,05h 10m,03:10,Ajmeri Puliya,4.5,INR 650,34 Seats available,10 Single
7516,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),22:00,JODHPUR RSRTC BUS STAND,05h 34m,03:34,Kolhapura Bypass,3.8,INR 500,32 Seats available,10 Single
7517,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,JODHPUR RSRTC BUS STAND,04h 30m,02:30,"Jakhar Travels,Near CEAT Tyre...",4.0,INR 500,29 Seats available,3 Single
7518,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Seater / Sleeper (2+1),22:00,JODHPUR RSRTC BUS STAND,04h 15m,02:15,Parwat pura By pass,3.9,INR 510,39 Seats available,11 Single
7519,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,V k jain travels,NON A/C Seater/ Sleeper (2+1),22:00,JODHPUR RSRTC BUS STAND,05h 05m,03:05,Ajmeri Puliya,3.0,INR 330,34 Seats available,10 Single
7520,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,V k jain travels,A/C Seater / Sleeper (2+1),22:05,JODHPUR RSRTC BUS STAND,04h 50m,02:55,Ajmeri Puliya,3.0,INR 430,34 Seats available,10 Single
7521,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,JODHPUR RSRTC BUS STAND,04h 45m,03:11,Railway station,3.2,INR 700,33 Seats available,21 Window
7522,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,A/C Seater / Sleeper (2+1),22:30,JODHPUR RSRTC BUS STAND,04h 05m,02:35,Makhupura bypass indian petro...,"3.3
4",INR 500,40 Seats available,24 Window
7523,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),22:35,JODHPUR RSRTC BUS STAND,04h 45m,03:20,Kolhapura Bypass,3.3,INR 666.67,32 Seats available,10 Single
7524,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Swagat Travels,A/C Seater / Sleeper (2+1),22:42,JODHPUR RSRTC BUS STAND,04h 08m,02:50,Kacheri Road,3.3,570,46 Seats available,28 Window
7525,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Seater / Sleeper (2+1),22:45,JODHPUR RSRTC BUS STAND,03h 40m,02:25,Parwat pura By pass,3.9,INR 510,32 Seats available,6 Single
7526,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,JODHPUR RSRTC BUS STAND,04h 30m,03:30,"Jakhar Travels,Near CEAT Tyre...",4.0,INR 410,25 Seats available,4 Single
7527,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Tiger Travels,A/C Seater / Sleeper (2+1),23:15,JODHPUR RSRTC BUS STAND,04h 30m,03:45,200 Ft Bypass,4.3,INR 500,40 Seats available,12 Single
7528,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),23:30,JODHPUR RSRTC BUS STAND,04h 30m,04:00,Ajmer bypass,3.2,INR 400,36 Seats available,12 Single
7529,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,A/C Seater / Sleeper (2+1),23:39,JODHPUR RSRTC BUS STAND,04h 51m,04:30,Makhupura Bypass,4.0,INR 500,20 Seats available,10 Window
7530,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:40,JODHPUR RSRTC BUS STAND,04h 20m,04:00,Parwatpura Bypass ajmer,"4.3
5",INR 450,41 Seats available,10 Single
7531,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shri Ganesh Travels (LR SIYOL),A/C Seater / Sleeper (2+1),23:55,JODHPUR RSRTC BUS STAND,04h 35m,04:30,Shree Ganesh Travels parwat p...,"3.9
4",INR 450,35 Seats available,5 Single
7532,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Salasar vaishnav travels,A/C Seater / Sleeper (2+1),14:30,JODHPUR RSRTC BUS STAND,05h 30m,20:00,Ajmer Bypass,2.1,INR 1100,38 Seats available,
7533,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Choudhary travels and cargo,A/C Seater / Sleeper (2+1),15:00,JODHPUR RSRTC BUS STAND,04h 30m,19:30,Tirupati travels prabatpura b...,2.0,INR 600,15 Seats available,2 Single
7534,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RR Travels,A/C Seater / Sleeper (2+1),15:55,JODHPUR RSRTC BUS STAND,06h 25m,22:20,PARBATPURA BYEPASS(NEAR GANES...,2.0,INR 500,41 Seats available,11 Single
7535,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Om Travels,NON AC Seater / Sleeper 2+1,16:45,JODHPUR RSRTC BUS STAND,05h 00m,21:45,Bypass (parbatpura),2.8,INR 400,38 Seats available,
7536,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Om Travels,NON AC Seater / Sleeper 2+1,18:00,JODHPUR RSRTC BUS STAND,05h 10m,23:10,Bypass (parbatpura),2.8,INR 450,33 Seats available,11 Single
7537,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Radhika Travels,Non A/C Seater / Sleeper (2+1),18:00,JODHPUR RSRTC BUS STAND,05h 15m,23:15,Ajmer Bypass,2.6,INR 450,33 Seats available,11 Single
7538,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RR Travels,A/C Seater / Sleeper (2+1),18:55,JODHPUR RSRTC BUS STAND,06h 20m,01:15,PARBATPURA BYEPASS(NEAR GANES...,2.0,INR 350,41 Seats available,11 Single
7539,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels (VR SIYOL),Bharat Benz A/C Seater /Sleeper (2+1),23:59,JODHPUR RSRTC BUS STAND,04h 16m,04:15,SHRI GANESH TRAVELS PARWAT PU...,3.3,700,33 Seats available,5 Single
7540,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),21:05,JODHPUR RSRTC BUS STAND,04h 30m,01:35,by pass,2.1,INR 450,40 Seats available,12 Single
7541,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:16,JODHPUR RSRTC BUS STAND,05h 00m,02:16,Ajmer,2.0,570,29 Seats available,7 Single
7542,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 194536,Super Luxury Volvo AC Seater Pushback 2+2,12:05,BEAWAR RSRTC BUS STAND,03h 15m,15:20,JAIPUR RSRTC BUS STAND,"5.0
4",INR 424,19 Seats available,7 Window
7543,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 163465,Express Non AC Seater 2+3,12:25,BEAWAR RSRTC BUS STAND,04h 20m,16:45,JAIPUR RSRTC BUS STAND,3.7,INR 211,42 Seats available,13 Window
7544,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 180151,Express Non AC Seater 2+3,12:30,BEAWAR RSRTC BUS STAND,04h 15m,16:45,JAIPUR RSRTC BUS STAND,3.7,INR 211,42 Seats available,13 Window
7545,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 160781,Super Luxury Volvo AC Seater Pushback 2+2,13:00,BEAWAR RSRTC BUS STAND,03h 15m,16:15,JAIPUR RSRTC BUS STAND,"4.7
30",INR 424,27 Seats available,11 Window
7546,RSRTC,https://www.redbus.in/online-booking/rajasthan-state-road-transport-corporation,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 195217,Express Non AC Seater 2+3,13:22,BEAWAR RSRTC BUS STAND,04h 23m,17:45,JAIPUR RSRTC BUS STAND,3.7,INR 211,42 Seats available,13 Window
